# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   36.64664665    0.02859976
   36.69669670    0.02910624
   36.74674675    0.02960622
   36.79679680    0.03010317
   36.84684685    0.03060292
   36.89689690    0.03110944
   36.94694695    0.03162067
   36.99699700    0.03212707
   37.04704705    0.03261404
   37.09709710    0.03306684
   37.14714715    0.03347535
   37.19719720    0.03383708
   37.24724725    0.03415769
   37.29729730    0.03444942
   37.34734735    0.03472779
   37.39739740    0.03500795
   37.44744745    0.03530246
   37.49749750    0.03562150
   37.54754755    0.03597469
   37.59759760    0.03637327
   37.64764765    0.03683090
   37.69769770    0.03736233
   37.74774775    0.03797987
   37.79779780    0.03868843
   37.84784785    0.03948025
   37.89789790    0.04033126
   37.94794795    0.04120133
   37.99799800    0.04204006
   38.04804805    0.04279758
   38.09809810    0.04343576
   38.14814815    0.04393441
   38.19819820    0.04429009
   38.24824825    0.04451096
   38.29829830    0.04461266
   38.34834835    0.04461705
   38.39839840    0.04455268
   38.44844845    0.04445446
   38.49849850    0.04436116
   38.54854855    0.04431073
   38.59859860    0.04433514
   38.64864865    0.04445623
   38.69869870    0.04468343
   38.74874875    0.04501357
   38.79879880    0.04543242
   38.84884885    0.04591796
   38.89889890    0.04644470
   38.94894895    0.04698841
   38.99899900    0.04753001
   39.04904905    0.04805779
   39.09909910    0.04856823
   39.14914915    0.04906624
   39.19919920    0.04956487
   39.24924925    0.05008359
   39.29929930    0.05064455
   39.34934935    0.05126740
   39.39939940    0.05196468
   39.44944945    0.05273924
   39.49949950    0.05358419
   39.54954955    0.05448458
   39.59959960    0.05542024
   39.64964965    0.05636871
   39.69969970    0.05730798
   39.74974975    0.05821807
   39.79979980    0.05908102
   39.84984985    0.05987910
   39.89989990    0.06059237
   39.94994995    0.06119828
   40.00000000    0.06167502
