# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   29.98998999    0.01192088
   30.04004004    0.01175452
   30.09009009    0.01158840
   30.14014014    0.01143292
   30.19019019    0.01129867
   30.24024024    0.01119494
   30.29029029    0.01112842
   30.34034034    0.01110198
   30.39039039    0.01111406
   30.44044044    0.01115840
   30.49049049    0.01122466
   30.54054054    0.01130001
   30.59059059    0.01137163
   30.64064064    0.01142908
   30.69069069    0.01146566
   30.74074074    0.01147827
   30.79079079    0.01146618
   30.84084084    0.01142994
   30.89089089    0.01137111
   30.94094094    0.01129291
   30.99099099    0.01120083
   31.04104104    0.01110259
   31.09109109    0.01100695
   31.14114114    0.01092222
   31.19119119    0.01085482
   31.24124124    0.01080848
   31.29129129    0.01078423
   31.34134134    0.01078105
   31.39139139    0.01079676
   31.44144144    0.01082882
   31.49149149    0.01087472
   31.54154154    0.01093199
   31.59159159    0.01099795
   31.64164164    0.01106940
   31.69169169    0.01114251
   31.74174174    0.01121289
   31.79179179    0.01127638
   31.84184184    0.01133041
   31.89189189    0.01137595
   31.94194194    0.01141813
   31.99199199    0.01146435
   32.04204204    0.01152102
   32.09209209    0.01159113
   32.14214214    0.01167402
   32.19219219    0.01176682
   32.24224224    0.01186644
   32.29229229    0.01197085
   32.34234234    0.01207901
   32.39239239    0.01218957
   32.44244244    0.01229942
   32.49249249    0.01240335
   32.54254254    0.01249562
   32.59259259    0.01257258
   32.64264264    0.01263437
   32.69269269    0.01268416
   32.74274274    0.01272601
   32.79279279    0.01276304
   32.84284284    0.01279692
   32.89289289    0.01282815
   32.94294294    0.01285677
   32.99299299    0.01288305
   33.04304304    0.01290806
   33.09309309    0.01293374
   33.14314314    0.01296255
   33.19319319    0.01299680
   33.24324324    0.01303826
   33.29329329    0.01308791
   33.34334334    0.01314576
   33.39339339    0.01321054
   33.44344344    0.01327956
   33.49349349    0.01334895
   33.54354354    0.01341456
   33.59359359    0.01347343
   33.64364364    0.01352535
   33.69369369    0.01357346
   33.74374374    0.01362370
   33.79379379    0.01368355
   33.84384384    0.01376078
   33.89389389    0.01386266
   33.94394394    0.01399548
   33.99399399    0.01416406
   34.04404404    0.01437121
   34.09409409    0.01461698
   34.14414414    0.01489820
   34.19419419    0.01520847
   34.24424424    0.01553902
   34.29429429    0.01587999
   34.34434434    0.01622180
   34.39439439    0.01655597
   34.44444444    0.01687518
   34.49449449    0.01717274
   34.54454454    0.01744198
   34.59459459    0.01767640
   34.64464464    0.01787068
   34.69469469    0.01802223
   34.74474474    0.01813243
   34.79479479    0.01820684
   34.84484484    0.01825441
   34.89489489    0.01828597
   34.94494494    0.01831270
   34.99499499    0.01834462
   35.04504505    0.01838949
   35.09509510    0.01845237
   35.14514515    0.01853594
   35.19519520    0.01864132
   35.24524525    0.01876884
   35.29529530    0.01891861
   35.34534535    0.01909026
   35.39539540    0.01928232
   35.44544545    0.01949148
   35.49549550    0.01971253
   35.54554555    0.01993933
   35.59559560    0.02016642
   35.64564565    0.02039079
   35.69569570    0.02061301
   35.74574575    0.02083733
   35.79579580    0.02107078
   35.84584585    0.02132157
   35.89589590    0.02159727
   35.94594595    0.02190281
   35.99599600    0.02223861
   36.04604605    0.02259922
   36.09609610    0.02297345
   36.14614615    0.02334666
   36.19619620    0.02370490
   36.24624625    0.02403915
   36.29629630    0.02434739
   36.34634635    0.02463358
   36.39639640    0.02490476
   36.44644645    0.02516811
   36.49649650    0.02542956
   36.54654655    0.02569394
   36.59659660    0.02596579
   36.64664665    0.02624994
   36.69669670    0.02655135
   36.74674675    0.02687418
   36.79679680    0.02722079
   36.84684685    0.02759152
   36.89689690    0.02798563
   36.94694695    0.02840282
   36.99699700    0.02884363
   37.04704705    0.02930808
   37.09709710    0.02979425
   37.14714715    0.03029831
   37.19719720    0.03081620
   37.24724725    0.03134418
   37.29729730    0.03187685
   37.34734735    0.03240394
   37.39739740    0.03290953
   37.44744745    0.03337568
   37.49749750    0.03378849
   37.54754755    0.03414228
   37.59759760    0.03443991
   37.64764765    0.03469092
   37.69769770    0.03490975
   37.74774775    0.03511455
   37.79779780    0.03532610
   37.84784785    0.03556657
   37.89789790    0.03585815
   37.94794795    0.03622106
   37.99799800    0.03667064
   38.04804805    0.03721421
   38.09809810    0.03784941
   38.14814815    0.03856468
   38.19819820    0.03934103
   38.24824825    0.04015373
   38.29829830    0.04097350
   38.34834835    0.04176812
   38.39839840    0.04250569
   38.44844845    0.04315887
   38.49849850    0.04370788
   38.54854855    0.04414155
   38.59859860    0.04445745
   38.64864865    0.04466277
   38.69869870    0.04477568
   38.74874875    0.04482558
   38.79879880    0.04485073
   38.84884885    0.04489326
   38.89889890    0.04499322
   38.94894895    0.04518322
   38.99899900    0.04548490
   39.04904905    0.04590752
   39.09909910    0.04644861
   39.14914915    0.04709626
   39.19919920    0.04783227
   39.24924925    0.04863510
   39.29929930    0.04948161
   39.34934935    0.05034763
   39.39939940    0.05120832
   39.44944945    0.05203983
   39.49949950    0.05282260
   39.54954955    0.05354424
   39.59959960    0.05419989
   39.64964965    0.05478983
   39.69969970    0.05531671
   39.74974975    0.05578417
   39.79979980    0.05619715
   39.84984985    0.05656237
   39.89989990    0.05688819
   39.94994995    0.05718346
   40.00000000    0.05745577
