# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   23.18318318    0.06200195
   23.23323323    0.06032293
   23.28328328    0.05870255
   23.33333333    0.05727504
   23.38338338    0.05612075
   23.43343343    0.05526066
   23.48348348    0.05466376
   23.53353353    0.05426455
   23.58358358    0.05398581
   23.63363363    0.05375731
   23.68368368    0.05352050
   23.73373373    0.05321931
   23.78378378    0.05278858
   23.83383383    0.05215486
   23.88388388    0.05125853
   23.93393393    0.05008901
   23.98398398    0.04870581
   24.03403403    0.04722353
   24.08408408    0.04577111
   24.13413413    0.04445314
   24.18418418    0.04332974
   24.23423423    0.04241483
   24.28428428    0.04168469
   24.33433433    0.04108873
   24.38438438    0.04055917
   24.43443443    0.04002150
   24.48448448    0.03940887
   24.53453453    0.03867855
   24.58458458    0.03782404
   24.63463463    0.03687681
   24.68468468    0.03589764
   24.73473473    0.03496217
   24.78478478    0.03414602
   24.83483483    0.03351268
   24.88488488    0.03310545
   24.93493493    0.03294304
   24.98498498    0.03301705
   25.03503504    0.03329042
   25.08508509    0.03369783
   25.13513514    0.03415120
   25.18518519    0.03455294
   25.23523524    0.03481616
   25.28528529    0.03488524
   25.33533534    0.03474717
   25.38538539    0.03442809
   25.43543544    0.03397842
   25.48548549    0.03345555
   25.53553554    0.03291161
   25.58558559    0.03238801
   25.63563564    0.03191433
   25.68568569    0.03150840
   25.73573574    0.03117574
   25.78578579    0.03090904
   25.83583584    0.03068971
   25.88588589    0.03049338
   25.93593594    0.03029834
   25.98598599    0.03009290
   26.03603604    0.02987726
   26.08608609    0.02965960
   26.13613614    0.02945050
   26.18618619    0.02925926
   26.23623624    0.02909181
   26.28628629    0.02894855
   26.33633634    0.02882224
   26.38638639    0.02869820
   26.43643644    0.02855769
   26.48648649    0.02838223
   26.53653654    0.02815653
   26.58658659    0.02786969
   26.63663664    0.02751653
   26.68668669    0.02710024
   26.73673674    0.02663526
   26.78678679    0.02614695
   26.83683684    0.02566678
   26.88688689    0.02522510
   26.93693694    0.02484532
   26.98698699    0.02454148
   27.03703704    0.02431889
   27.08708709    0.02417573
   27.13713714    0.02410491
   27.18718719    0.02409598
   27.23723724    0.02413736
   27.28728729    0.02421804
   27.33733734    0.02432790
   27.38738739    0.02445655
   27.43743744    0.02459167
   27.48748749    0.02471874
   27.53753754    0.02482228
   27.58758759    0.02488783
   27.63763764    0.02490369
   27.68768769    0.02486221
   27.73773774    0.02476060
   27.78778779    0.02460079
   27.83783784    0.02438802
   27.88788789    0.02412848
   27.93793794    0.02382628
   27.98798799    0.02348126
   28.03803804    0.02308943
   28.08808809    0.02264624
   28.13813814    0.02215077
   28.18818819    0.02160900
   28.23823824    0.02103516
   28.28828829    0.02045042
   28.33833834    0.01987848
   28.38838839    0.01933929
   28.43843844    0.01884421
   28.48848849    0.01839544
   28.53853854    0.01798957
   28.58858859    0.01762235
   28.63863864    0.01729147
   28.68868869    0.01699609
   28.73873874    0.01673485
   28.78878879    0.01650441
   28.83883884    0.01629979
   28.88888889    0.01611593
   28.93893894    0.01594941
   28.98898899    0.01579924
   29.03903904    0.01566646
   29.08908909    0.01555285
   29.13913914    0.01545958
   29.18918919    0.01538600
   29.23923924    0.01532882
   29.28928929    0.01528193
   29.33933934    0.01523721
   29.38938939    0.01518637
   29.43943944    0.01512332
   29.48948949    0.01504605
   29.53953954    0.01495709
   29.58958959    0.01486237
   29.63963964    0.01476906
   29.68968969    0.01468353
   29.73973974    0.01461041
   29.78978979    0.01455254
   29.83983984    0.01451143
   29.88988989    0.01448733
   29.93993994    0.01447887
   29.98998999    0.01448251
   30.04004004    0.01449232
   30.09009009    0.01450056
   30.14014014    0.01449924
   30.19019019    0.01448203
   30.24024024    0.01444591
   30.29029029    0.01439181
   30.34034034    0.01432404
   30.39039039    0.01424873
   30.44044044    0.01417206
   30.49049049    0.01409892
   30.54054054    0.01403241
   30.59059059    0.01397384
   30.64064064    0.01392277
   30.69069069    0.01387716
   30.74074074    0.01383354
   30.79079079    0.01378731
   30.84084084    0.01373345
   30.89089089    0.01366770
   30.94094094    0.01358801
   30.99099099    0.01349578
   31.04104104    0.01339600
   31.09109109    0.01329610
   31.14114114    0.01320398
   31.19119119    0.01312636
   31.24124124    0.01306788
   31.29129129    0.01303103
   31.34134134    0.01301612
   31.39139139    0.01302124
   31.44144144    0.01304232
   31.49149149    0.01307347
   31.54154154    0.01310795
   31.59159159    0.01313927
   31.64164164    0.01316222
   31.69169169    0.01317351
   31.74174174    0.01317205
   31.79179179    0.01315915
   31.84184184    0.01313897
   31.89189189    0.01311867
   31.94194194    0.01310789
   31.99199199    0.01311704
   32.04204204    0.01315514
   32.09209209    0.01322781
   32.14214214    0.01333589
   32.19219219    0.01347510
   32.24224224    0.01363630
   32.29229229    0.01380683
   32.34234234    0.01397242
   32.39239239    0.01411978
   32.44244244    0.01423873
   32.49249249    0.01432343
   32.54254254    0.01437225
   32.59259259    0.01438699
   32.64264264    0.01437184
   32.69269269    0.01433286
   32.74274274    0.01427773
   32.79279279    0.01421555
   32.84284284    0.01415605
   32.89289289    0.01410846
   32.94294294    0.01408002
   32.99299299    0.01407488
   33.04304304    0.01409378
   33.09309309    0.01413473
   33.14314314    0.01419425
   33.19319319    0.01426895
   33.24324324    0.01435666
   33.29329329    0.01445693
   33.34334334    0.01457067
   33.39339339    0.01469910
   33.44344344    0.01484236
   33.49349349    0.01499829
   33.54354354    0.01516185
   33.59359359    0.01532555
   33.64364364    0.01548103
   33.69369369    0.01562153
   33.74374374    0.01574404
   33.79379379    0.01585035
   33.84384384    0.01594632
   33.89389389    0.01603998
   33.94394394    0.01613907
   33.99399399    0.01624914
   34.04404404    0.01637268
   34.09409409    0.01650948
   34.14414414    0.01665808
   34.19419419    0.01681745
   34.24424424    0.01698765
   34.29429429    0.01716912
   34.34434434    0.01736094
   34.39439439    0.01755926
   34.44444444    0.01775710
   34.49449449    0.01794557
   34.54454454    0.01811600
   34.59459459    0.01826233
   34.64464464    0.01838274
   34.69469469    0.01848018
   34.74474474    0.01856197
   34.79479479    0.01863878
   34.84484484    0.01872319
   34.89489489    0.01882803
   34.94494494    0.01896453
   34.99499499    0.01914080
   35.04504505    0.01936062
   35.09509510    0.01962275
   35.14514515    0.01992067
   35.19519520    0.02024311
   35.24524525    0.02057525
   35.29529530    0.02090064
   35.34534535    0.02120365
   35.39539540    0.02147200
   35.44544545    0.02169887
   35.49549550    0.02188403
   35.54554555    0.02203357
   35.59559560    0.02215853
   35.64564565    0.02227313
   35.69569570    0.02239256
   35.74574575    0.02253071
   35.79579580    0.02269822
   35.84584585    0.02290144
   35.89589590    0.02314229
   35.94594595    0.02341875
   35.99599600    0.02372538
   36.04604605    0.02405385
   36.09609610    0.02439355
   36.14614615    0.02473290
   36.19619620    0.02506148
   36.24624625    0.02537296
   36.29629630    0.02566763
   36.34634635    0.02595322
   36.39639640    0.02624324
   36.44644645    0.02655408
   36.49649650    0.02690181
   36.54654655    0.02729977
   36.59659660    0.02775689
   36.64664665    0.02827670
   36.69669670    0.02885726
   36.74674675    0.02949191
   36.79679680    0.03017023
   36.84684685    0.03087875
   36.89689690    0.03160123
   36.94694695    0.03231940
   36.99699700    0.03301445
   37.04704705    0.03366941
