# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   15.97597598    0.03874779
   16.02602603    0.03845513
   16.07607608    0.03816941
   16.12612613    0.03789107
   16.17617618    0.03762026
   16.22622623    0.03735681
   16.27627628    0.03710026
   16.32632633    0.03684992
   16.37637638    0.03660492
   16.42642643    0.03636428
   16.47647648    0.03612695
   16.52652653    0.03589193
   16.57657658    0.03565828
   16.62662663    0.03542520
   16.67667668    0.03519206
   16.72672673    0.03495846
   16.77677678    0.03472418
   16.82682683    0.03448926
   16.87687688    0.03425396
   16.92692693    0.03401874
   16.97697698    0.03378427
   17.02702703    0.03355138
   17.07707708    0.03332101
   17.12712713    0.03309421
   17.17717718    0.03287210
   17.22722723    0.03265578
   17.27727728    0.03244634
   17.32732733    0.03224477
   17.37737738    0.03205198
   17.42742743    0.03186874
   17.47747748    0.03169563
   17.52752753    0.03153308
   17.57757758    0.03138133
   17.62762763    0.03124044
   17.67767768    0.03111028
   17.72772773    0.03099061
   17.77777778    0.03088102
   17.82782783    0.03078104
   17.87787788    0.03069011
   17.92792793    0.03060769
   17.97797798    0.03053321
   18.02802803    0.03046622
   18.07807808    0.03040630
   18.12812813    0.03035322
   18.17817818    0.03030685
   18.22822823    0.03026723
   18.27827828    0.03023455
   18.32832833    0.03020912
   18.37837838    0.03019138
   18.42842843    0.03018181
   18.47847848    0.03018095
   18.52852853    0.03018932
   18.57857858    0.03020739
   18.62862863    0.03023557
   18.67867868    0.03027417
   18.72872873    0.03032337
   18.77877878    0.03038325
   18.82882883    0.03045372
   18.87887888    0.03053461
   18.92892893    0.03062557
   18.97897898    0.03072618
   19.02902903    0.03083589
   19.07907908    0.03095407
   19.12912913    0.03108002
   19.17917918    0.03121301
   19.22922923    0.03135228
   19.27927928    0.03149707
   19.32932933    0.03164667
   19.37937938    0.03180038
   19.42942943    0.03195754
   19.47947948    0.03211756
   19.52952953    0.03227982
   19.57957958    0.03244375
   19.62962963    0.03260873
   19.67967968    0.03277414
   19.72972973    0.03293929
   19.77977978    0.03310345
   19.82982983    0.03326584
   19.87987988    0.03342568
   19.92992993    0.03358216
   19.97997998    0.03373454
   20.03003003    0.03388211
   20.08008008    0.03402425
   20.13013013    0.03416041
   20.18018018    0.03429014
   20.23023023    0.03441305
   20.28028028    0.03452878
   20.33033033    0.03463699
   20.38038038    0.03473730
   20.43043043    0.03482931
   20.48048048    0.03491255
