# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   19.07907908    0.02740634
   19.12912913    0.02784005
   19.17917918    0.02833728
   19.22922923    0.02889458
   19.27927928    0.02949905
   19.32932933    0.03013068
   19.37937938    0.03076355
   19.42942943    0.03136455
   19.47947948    0.03189280
   19.52952953    0.03230455
   19.57957958    0.03256513
   19.62962963    0.03266343
   19.67967968    0.03262116
   19.72972973    0.03249155
   19.77977978    0.03234723
   19.82982983    0.03226344
   19.87987988    0.03230407
   19.92992993    0.03251447
   19.97997998    0.03292006
   20.03003003    0.03352740
   20.08008008    0.03432467
   20.13013013    0.03528084
   20.18018018    0.03634649
   20.23023023    0.03746103
   20.28028028    0.03856629
   20.33033033    0.03961771
   20.38038038    0.04058417
   20.43043043    0.04144106
   20.48048048    0.04216917
   20.53053053    0.04276070
   20.58058058    0.04322242
   20.63063063    0.04357197
   20.68068068    0.04383132
   20.73073073    0.04402011
   20.78078078    0.04414920
   20.83083083    0.04421707
   20.88088088    0.04421299
   20.93093093    0.04412669
   20.98098098    0.04395914
   21.03103103    0.04372681
   21.08108108    0.04345593
   21.13113113    0.04317102
   21.18118118    0.04288570
   21.23123123    0.04260118
   21.28128128    0.04231187
   21.33133133    0.04201326
   21.38138138    0.04170692
   21.43143143    0.04140105
   21.48148148    0.04110890
   21.53153153    0.04084708
   21.58158158    0.04063354
   21.63163163    0.04048535
   21.68168168    0.04041716
   21.73173173    0.04044003
   21.78178178    0.04055948
   21.83183183    0.04077338
   21.88188188    0.04107115
   21.93193193    0.04143531
   21.98198198    0.04184530
   22.03203203    0.04228278
   22.08208208    0.04273710
   22.13213213    0.04320912
   22.18218218    0.04371164
   22.23223223    0.04426527
   22.28228228    0.04489019
   22.33233233    0.04559499
   22.38238238    0.04636608
   22.43243243    0.04716437
   22.48248248    0.04793461
   22.53253253    0.04862272
   22.58258258    0.04918690
   22.63263263    0.04959732
   22.68268268    0.04983424
   22.73273273    0.04989261
   22.78278278    0.04978830
   22.83283283    0.04955830
   22.88288288    0.04925311
   22.93293293    0.04892578
   22.98298298    0.04862189
   23.03303303    0.04837244
   23.08308308    0.04818964
   23.13313313    0.04806565
   23.18318318    0.04797597
   23.23323323    0.04788865
   23.28328328    0.04777664
   23.33333333    0.04762707
   23.38338338    0.04744236
   23.43343343    0.04723391
   23.48348348    0.04701474
   23.53353353    0.04679734
   23.58358358    0.04659668
   23.63363363    0.04643286
   23.68368368    0.04632803
   23.73373373    0.04629874
   23.78378378    0.04634906
   23.83383383    0.04646815
   23.88388388    0.04663169
   23.93393393    0.04680554
   23.98398398    0.04695026
   24.03403403    0.04702714
   24.08408408    0.04700667
   24.13413413    0.04687789
   24.18418418    0.04665318
   24.23423423    0.04636433
   24.28428428    0.04605193
   24.33433433    0.04575326
   24.38438438    0.04549314
   24.43443443    0.04527996
   24.48448448    0.04510771
   24.53453453    0.04496285
   24.58458458    0.04483148
   24.63463463    0.04470293
   24.68468468    0.04457021
   24.73473473    0.04443010
   24.78478478    0.04428348
   24.83483483    0.04413582
   24.88488488    0.04399752
   24.93493493    0.04388363
   24.98498498    0.04381117
   25.03503504    0.04379358
   25.08508509    0.04383423
   25.13513514    0.04392212
   25.18518519    0.04403219
   25.23523524    0.04413044
   25.28528529    0.04418248
   25.33533534    0.04416207
   25.38538539    0.04405732
   25.43543544    0.04387249
   25.48548549    0.04362573
   25.53553554    0.04334434
   25.58558559    0.04305995
   25.63563564    0.04280441
   25.68568569    0.04260555
   25.73573574    0.04248334
   25.78578579    0.04244885
   25.83583584    0.04250646
   25.88588589    0.04265600
   25.93593594    0.04289073
   25.98598599    0.04319272
   26.03603604    0.04353087
   26.08608609    0.04386503
   26.13613614    0.04415546
   26.18618619    0.04437342
   26.23623624    0.04450845
   26.28628629    0.04456877
   26.33633634    0.04457473
   26.38638639    0.04454915
   26.43643644    0.04451024
   26.48648649    0.04447021
   26.53653654    0.04443767
   26.58658659    0.04441997
   26.63663664    0.04442248
   26.68668669    0.04444469
   26.73673674    0.04447595
   26.78678679    0.04449418
   26.83683684    0.04446997
   26.88688689    0.04437509
   26.93693694    0.04419201
   26.98698699    0.04391985
   27.03703704    0.04357437
   27.08708709    0.04318270
   27.13713714    0.04277511
   27.18718719    0.04237690
   27.23723724    0.04200276
   27.28728729    0.04165643
   27.33733734    0.04133576
   27.38738739    0.04104018
   27.43743744    0.04077500
   27.48748749    0.04055040
   27.53753754    0.04037708
   27.58758759    0.04026217
   27.63763764    0.04020677
   27.68768769    0.04020467
   27.73773774    0.04024213
   27.78778779    0.04029926
   27.83783784    0.04035325
   27.88788789    0.04038333
   27.93793794    0.04037716
   27.98798799    0.04033674
   28.03803804    0.04028006
   28.08808809    0.04023506
   28.13813814    0.04022742
   28.18818819    0.04026966
   28.23823824    0.04035886
   28.28828829    0.04048423
   28.33833834    0.04063870
   28.38838839    0.04082628
   28.43843844    0.04106105
   28.48848849    0.04136046
   28.53853854    0.04173777
   28.58858859    0.04219582
   28.63863864    0.04272253
   28.68868869    0.04328934
   28.73873874    0.04385428
   28.78878879    0.04436996
   28.83883884    0.04479325
   28.88888889    0.04509225
   28.93893894    0.04524866
   28.98898899    0.04525749
   29.03903904    0.04512736
   29.08908909    0.04488223
   29.13913914    0.04456229
   29.18918919    0.04422106
   29.23923924    0.04391762
   29.28928929    0.04370692
   29.33933934    0.04363179
   29.38938939    0.04371770
   29.43943944    0.04396946
   29.48948949    0.04437031
   29.53953954    0.04488452
   29.58958959    0.04546375
   29.63963964    0.04605482
   29.68968969    0.04660716
